timestamp,erro
12.448,0
12.48,0
12.512,0
12.544,0
12.576,-0.01
12.608,-0.01
12.64,-0.01
12.672,-0.01
12.704,-0.01
12.736,-0.01
12.768,-0.01
12.8,-0.01
12.832,-0.01
12.864,-0.01
12.896,-0.01
12.928,-0.01
12.96,-0.01
12.992,-0.01
13.024000000000001,-0.01
13.056000000000001,-0.01
13.088000000000001,-0.01
13.120000000000001,-0.01
13.152000000000001,-0.01
13.184000000000001,-0.01
13.216000000000001,-0.01
13.248000000000001,-0.01
13.280000000000001,-0.01
13.312000000000001,-0.01
13.344,-0.01
13.376,-0.01
13.408,-0.01
13.44,-0.01
13.472,-0.01
13.504,-0.01
13.536,-0.01
13.568,-0.01
13.6,-0.01
13.632,-0.01
13.664,-0.01
13.696,-0.01
13.728,-0.01
13.76,-0.01
13.792,-0.01
13.824,-0.01
13.856,-0.01
13.888,-0.01
13.92,-0.01
13.952,-0.01
13.984,-0.01
14.016,-0.01
14.048,-0.01
14.08,-0.01
14.112,-0.01
14.144,-0.01
14.176,-0.01
14.208,-0.01
14.24,-0.01
14.272,-0.01
14.304,-0.01
14.336,-0.01
14.368,-0.01
14.4,-0.01
14.432,-0.01
14.464,-0.01
14.496,-0.01
14.528,-0.01
14.56,-0.01
14.592,-0.01
14.624,-0.01
14.656,-0.01
14.688,-0.01
14.72,-0.01
14.752,-0.01
14.784,-0.01
14.816,0
14.848,0
14.88,0
14.912,0
14.944,0
14.976,0
15.008000000000001,0
15.040000000000001,0
15.072000000000001,0
15.104000000000001,0
15.136000000000001,0
15.168000000000001,-0.01
15.200000000000001,-0.01
15.232000000000001,-0.01
15.264000000000001,-0.01
15.296000000000001,-0.01
15.328000000000001,-0.01
15.36,-0.01
15.392,-0.01
15.424,-0.01
15.456,-0.01
15.488,-0.01
15.52,-0.01
15.552,-0.01
15.584,0
15.616,0
15.648,0
15.68,0
15.712,0
15.744,0
15.776,0
15.808,0
15.84,0
15.872,0
15.904,0
15.936,0
15.968,0
16.0,0
16.032,0
16.064,0
16.096,0
16.128,0
16.16,0
16.192,0
16.224,0
16.256,-0.01
16.288,-0.01
16.32,-0.01
16.352,-0.01
16.384,-0.01
16.416,-0.01
16.448,-0.01
16.48,-0.01
16.512,-0.01
16.544,-0.01
16.576,-0.01
16.608,-0.01
16.64,-0.01
16.672,-0.01
16.704,-0.01
16.736,-0.01
16.768,-0.01
16.8,-0.01
16.832,-0.01
16.864,-0.01
16.896,-0.01
16.928,-0.01
16.96,-0.01
16.992,-0.01
17.024,-0.01
17.056,-0.01
17.088,-0.01
17.12,-0.01
17.152,-0.01
17.184,-0.01
17.216,-0.01
17.248,-0.01
17.28,-0.01
17.312,-0.01
17.344,-0.01
17.376,-0.01
17.408,-0.01
17.44,-0.01
17.472,0
17.504,0
17.536,0
17.568,0
17.6,0
17.632,0
17.664,0
17.696,-0.01
17.728,-0.01
17.76,-0.01
17.792,-0.01
17.824,-0.01
17.856,-0.01
17.888,-0.01
17.92,-0.01
17.952,-0.01
17.984,-0.01
18.016000000000002,0
18.048000000000002,-0.01
18.080000000000002,0
18.112000000000002,0
18.144000000000002,0
18.176000000000002,0
18.208000000000002,0
18.240000000000002,0
18.272000000000002,0
18.304000000000002,0
18.336000000000002,0
18.368000000000002,0
18.400000000000002,0
18.432000000000002,0
18.464,0
18.496,0
18.528,0
18.56,0
18.592,0
18.624,0
18.656,0
18.688,0
18.72,0
18.752,0
18.784,0
18.816,0
18.848,0
18.88,0
18.912,0
18.944,-0.01
18.976,-0.01
19.008,-0.01
19.04,-0.01
19.072,-0.01
19.104,-0.01
19.136,-0.01
19.168,-0.01
19.2,-0.01
19.232,-0.01
19.264,-0.01
19.296,-0.01
19.328,-0.01
19.36,-0.01
19.392,-0.01
19.424,-0.01
19.456,-0.01
19.488,-0.01
19.52,-0.01
19.552,-0.01
19.584,-0.01
19.616,-0.01
19.648,-0.01
19.68,-0.01
19.712,-0.01
19.744,-0.01
19.776,-0.01
19.808,-0.01
19.84,-0.01
19.872,-0.01
19.904,-0.01
19.936,-0.01
19.968,-0.01
20.0,0
20.032,0
20.064,0
20.096,0
20.128,0
20.16,0
20.192,0
20.224,0
20.256,0
20.288,0
20.32,0
20.352,0
20.384,0
20.416,0
20.448,0
20.48,0
20.512,0
20.544,0
20.576,0
20.608,0
20.64,0
20.672,0
20.704,0
20.736,0
20.768,0
20.8,0
20.832,-0.01
20.864,-0.01
20.896,-0.01
20.928,-0.01
20.96,-0.01
20.992,-0.01
21.024,-0.01
21.056,0
21.088,-0.01
21.12,0
21.152,0
21.184,0
21.216,0
21.248,0
21.28,0
21.312,-0.01
21.344,0
21.376,0
21.408,0
21.44,0
21.472,0
21.504,0
21.536,0
21.568,0
21.6,0
21.632,0
21.664,0
21.696,0
21.728,0
21.76,0
21.792,-0.01
21.824,-0.01
21.856,-0.01
21.888,-0.01
21.92,-0.01
21.952,-0.01
21.984,-0.01
22.016000000000002,-0.01
22.048000000000002,-0.01
22.080000000000002,-0.01
22.112000000000002,-0.01
22.144000000000002,-0.01
22.176000000000002,-0.01
22.208000000000002,-0.01
22.240000000000002,-0.01
22.272000000000002,-0.01
22.304000000000002,-0.01
22.336000000000002,-0.01
22.368000000000002,-0.01
22.400000000000002,-0.01
22.432000000000002,-0.01
22.464000000000002,-0.01
22.496000000000002,-0.01
22.528,-0.01
22.56,-0.01
22.592,0
22.624,0
22.656,0
22.688,0
22.72,0
22.752,0
22.784,0
22.816,0
22.848,0
22.88,0
22.912,0
22.944,0
22.976,0
23.008,0
23.04,0
23.072,0
23.104,0
23.136,0
23.168,0
23.2,0
23.232,0
23.264,0
23.296,0
23.328,0
23.36,0
23.392,0
23.424,0
23.456,0
23.488,0
23.52,0
23.552,0
23.584,0
23.616,0
23.648,0
23.68,0
23.712,0
23.744,0
23.776,-0.01
23.808,-0.01
23.84,-0.01
23.872,-0.01
23.904,-0.01
23.936,-0.01
23.968,-0.01
24.0,-0.01
24.032,-0.01
24.064,-0.01
24.096,0
24.128,-0.01
24.16,0
24.192,0
24.224,0
24.256,0
24.288,0
24.32,0
24.352,0
24.384,0
24.416,0
24.448,0
24.48,0
24.512,0
24.544,0
24.576,0
24.608,0
24.64,0
24.672,0
24.704,0
24.736,0
24.768,0
24.8,0
24.832,0
24.864,0
24.896,-0.01
24.928,-0.01
24.96,-0.01
24.992,-0.01
25.024,-0.01
25.056,-0.01
25.088,-0.01
25.12,-0.01
25.152,-0.01
25.184,-0.01
25.216,-0.01
25.248,-0.01
25.28,-0.01
25.312,-0.01
25.344,-0.01
25.376,-0.01
25.408,-0.01
25.44,-0.01
25.472,-0.01
25.504,-0.01
25.536,0
25.568,0
25.6,0
25.632,0
25.664,0
25.696,0
25.728,0
25.76,0
25.792,0
25.824,0
25.856,0
25.888,0
25.92,0
25.952,0
25.984,0
26.016000000000002,0
26.048000000000002,0
26.080000000000002,0
26.112000000000002,0
26.144000000000002,0
26.176000000000002,0
26.208000000000002,0
26.240000000000002,0
26.272000000000002,0
26.304000000000002,0
26.336000000000002,0
26.368000000000002,0
26.400000000000002,0
26.432000000000002,0
26.464000000000002,0
26.496000000000002,0
26.528000000000002,0
26.560000000000002,0
26.592000000000002,0
26.624000000000002,0
26.656,0
26.688,0
26.72,0
26.752,0
26.784,0
26.816,0
26.848,0
26.88,0
26.912,-0.01
26.944,-0.01
26.976,-0.01
27.008,-0.01
27.04,-0.01
27.072,-0.01
27.104,-0.01
27.136,-0.01
27.168,-0.01
27.2,0
27.232,-0.01
27.264,0
27.296,0
27.328,0
27.36,0
27.392,0
27.424,0
27.456,-0.01
27.488,0
27.52,0
27.552,0
27.584,0
27.616,0
27.648,0
27.68,0
27.712,0
27.744,0
27.776,0
27.808,0
27.84,0
27.872,0
27.904,0
27.936,0
27.968,0
28.0,0
28.032,0
28.064,0
28.096,0
28.128,0
28.16,0
28.192,-0.01
28.224,-0.01
28.256,-0.01
28.288,-0.01
28.32,-0.01
28.352,-0.01
28.384,-0.01
28.416,-0.01
28.448,-0.01
28.48,-0.01
28.512,-0.01
28.544,-0.01
28.576,-0.01
28.608,-0.01
28.64,-0.01
28.672,-0.01
28.704,0
28.736,0
28.768,0
28.8,0
28.832,0
28.864,0
28.896,0
28.928,0
28.96,0
28.992,0
29.024,0
29.056,0
29.088,0
29.12,0
29.152,0
29.184,0
29.216,0
29.248,0
29.28,0
29.312,0
29.344,0
29.376,0
29.408,0
29.44,0
29.472,0
29.504,0
29.536,0
29.568,0
29.6,0
29.632,0
29.664,0
29.696,0
29.728,0
29.76,0
29.792,0
29.824,0
29.856,0
29.888,0
29.92,0
29.952,0
29.984,0
30.016000000000002,0
30.048000000000002,0
30.080000000000002,0
30.112000000000002,-0.01
30.144000000000002,-0.01
30.176000000000002,-0.01
30.208000000000002,-0.01
30.240000000000002,-0.01
30.272000000000002,-0.01
30.304000000000002,-0.01
30.336000000000002,-0.01
30.368000000000002,-0.01
30.400000000000002,-0.01
30.432000000000002,-0.01
30.464000000000002,-0.01
30.496000000000002,0
30.528000000000002,0
30.560000000000002,0
30.592000000000002,0
30.624000000000002,0
30.656000000000002,0
30.688000000000002,0
30.72,0
30.752,0
30.784,0
30.816,0
30.848,0
30.88,0
30.912,0
30.944,0
30.976,0
31.008,0
31.04,0
31.072,0
31.104,0
31.136,0
31.168,0
31.2,0
31.232,0
31.264,0
31.296,0
31.328,0
31.36,0
31.392,0
31.424,0
31.456,0
31.488,0
31.52,0
31.552,0
31.584,0
31.616,0
31.648,0
31.68,-0.01
31.712,-0.01
31.744,-0.01
31.776,-0.01
31.808,-0.01
31.84,-0.01
31.872,-0.01
31.904,-0.01
31.936,-0.01
31.968,-0.01
32.0,-0.01
32.032000000000004,-0.01
32.064,-0.01
32.096000000000004,-0.01
32.128,0
32.160000000000004,0
32.192,0
32.224000000000004,0
32.256,0
32.288000000000004,0
32.32,0
32.352000000000004,0
32.384,0
32.416000000000004,0
32.448,0
32.480000000000004,0
32.512,0
32.544000000000004,0
32.576,0
32.608000000000004,0
32.64,0
32.672000000000004,0
32.704,0
32.736000000000004,0
32.768,0
32.8,0
32.832,0
32.864,0
32.896,0
32.928,0
32.96,0
32.992,0
33.024,0
33.056,0
33.088,0
33.12,0
33.152,0
33.184,0
33.216,0
33.248,0
33.28,0
33.312,0
33.344,0
33.376,0
33.408,0
33.44,0
33.472,0
33.504,0
33.536,0
33.568,0
33.6,-0.01
33.632,-0.01
33.664,-0.01
33.696,-0.01
33.728,-0.01
33.76,-0.01
33.792,-0.01
33.824,-0.01
33.856,-0.01
33.888,-0.01
33.92,-0.01
33.952,-0.01
33.984,0
34.016,0
34.048,0
34.08,0
34.112,0
34.144,0
34.176,0
34.208,0
34.24,0
34.272,0
34.304,0
34.336,0
34.368,0
34.4,0
34.432,0
34.464,0
34.496,0
34.528,0
34.56,0
34.592,0
34.624,0
34.656,0
34.688,0
34.72,0
34.752,0
34.784,0
34.816,0
34.848,0
34.88,0
34.912,0
34.944,0
34.976,0
35.008,0
35.04,0
35.072,0
35.104,0
35.136,0
35.168,0
35.2,0
35.232,0
35.264,-0.01
35.296,-0.01
35.328,-0.01
35.36,-0.01
35.392,-0.01
35.424,-0.01
35.456,-0.01
35.488,-0.01
35.52,-0.01
35.552,-0.01
35.584,-0.01
35.616,-0.01
35.648,-0.01
35.68,-0.01
35.712,0
35.744,0
35.776,0
35.808,0
35.84,0
35.872,0
35.904,0
35.936,0
35.968,0
36.0,0
36.032000000000004,0
36.064,0
36.096000000000004,0
36.128,0
36.160000000000004,0
36.192,0
36.224000000000004,0
36.256,0
36.288000000000004,0
36.32,0
36.352000000000004,0
36.384,0
36.416000000000004,0
36.448,0
36.480000000000004,0
36.512,0
36.544000000000004,0
36.576,0
36.608000000000004,0
36.64,0
36.672000000000004,0
36.704,0
36.736000000000004,0
36.768,0
36.800000000000004,0
36.832,0
36.864000000000004,0
36.896,0
36.928,0
36.96,0
36.992,0
37.024,0
37.056,0
37.088,0
37.12,0
37.152,-0.01
37.184,-0.01
37.216,-0.01
37.248,-0.01
37.28,-0.01
37.312,-0.01
37.344,-0.01
37.376,-0.01
37.408,-0.01
37.44,-0.01
37.472,-0.01
37.504,-0.01
37.536,0
37.568,0
37.6,0
37.632,0
37.664,0
37.696,0
37.728,0
37.76,0
37.792,0
37.824,0
37.856,0
37.888,0
37.92,0
37.952,0
37.984,0
38.016,0
38.048,0
38.08,0
38.112,0
38.144,0
38.176,0
38.208,0
38.24,0
38.272,0
38.304,0
38.336,0
38.368,0
38.4,0
38.432,0
38.464,0
38.496,0
38.528,0
38.56,0
38.592,0
38.624,0
38.656,0
38.688,0
38.72,0
38.752,-0.01
38.784,-0.01
38.816,-0.01
38.848,-0.01
38.88,-0.01
38.912,-0.01
38.944,-0.01
38.976,-0.01
39.008,-0.01
39.04,-0.01
39.072,-0.01
39.104,-0.01
39.136,0
39.168,-0.01
39.2,0
39.232,0
39.264,0
39.296,0
39.328,0
39.36,0
39.392,0
39.424,0
39.456,0
39.488,0
39.52,0
39.552,0
39.584,0
39.616,0
39.648,0
39.68,0
39.712,0
39.744,0
39.776,0
39.808,0
39.84,0
39.872,0
39.904,0
39.936,0
39.968,0
40.0,0
40.032000000000004,0
40.064,0
40.096000000000004,0
40.128,0
40.160000000000004,0
40.192,0
40.224000000000004,0
40.256,0
40.288000000000004,0
40.32,0
40.352000000000004,0
40.384,0
40.416000000000004,0
40.448,0
40.480000000000004,0
40.512,0
40.544000000000004,0
40.576,-0.01
40.608000000000004,-0.01
40.64,-0.01
40.672000000000004,-0.01
40.704,-0.01
40.736000000000004,-0.01
40.768,-0.01
40.800000000000004,-0.01
40.832,-0.01
40.864000000000004,-0.01
40.896,-0.01
40.928000000000004,-0.01
40.96,-0.01
40.992,-0.01
41.024,0
41.056,0
41.088,0
41.12,0
41.152,0
41.184,0
41.216,0
41.248,0
41.28,0
41.312,0
41.344,0
41.376,0
41.408,0
41.44,0
41.472,0
41.504,0
41.536,0
41.568,0
41.6,0
41.632,0
41.664,0
41.696,0
41.728,0
41.76,0
41.792,0
41.824,0
41.856,0
41.888,0
41.92,0
41.952,0
41.984,0
42.016,0
42.048,0
42.08,0
42.112,0
42.144,0
42.176,0
42.208,0
42.24,0
42.272,0
42.304,0
42.336,0
42.368,0
42.4,-0.01
42.432,-0.01
42.464,-0.01
42.496,-0.01
42.528,-0.01
42.56,-0.01
42.592,-0.01
42.624,-0.01
42.656,-0.01
42.688,-0.01
42.72,-0.01
42.752,-0.01
42.784,-0.01
42.816,0
42.848,0
42.88,0
42.912,0
42.944,0
42.976,0
43.008,0
43.04,0
43.072,0
43.104,0
43.136,0
43.168,0
43.2,0
43.232,0
43.264,0
43.296,0
43.328,0
43.36,0
43.392,0
43.424,0
43.456,0
43.488,0
43.52,0
43.552,0
43.584,0
43.616,0
43.648,0
43.68,0
43.712,0
43.744,0
43.776,0
43.808,0
43.84,0
43.872,0
43.904,0
43.936,0
43.968,0
44.0,0
44.032000000000004,-0.01
44.064,-0.01
44.096000000000004,-0.01
44.128,-0.01
44.160000000000004,-0.01
44.192,-0.01
44.224000000000004,-0.01
44.256,-0.01
44.288000000000004,-0.01
44.32,-0.01
44.352000000000004,-0.01
44.384,-0.01
44.416000000000004,-0.01
44.448,-0.01
44.480000000000004,-0.01
44.512,-0.01
44.544000000000004,0
44.576,0
44.608000000000004,0
44.64,0
44.672000000000004,0
44.704,0
44.736000000000004,0
44.768,0
44.800000000000004,0
44.832,0
44.864000000000004,0
44.896,0
44.928000000000004,0
44.96,0
44.992000000000004,0
45.024,0
45.056,0
45.088,0
45.12,0
45.152,0
45.184,0
45.216,0
45.248,0
45.28,0
45.312,0
45.344,0
45.376,0
45.408,0
45.44,0
45.472,0
45.504,0
45.536,0
45.568,0
45.6,0
45.632,0
45.664,0
45.696,0
45.728,0
45.76,0
45.792,0
45.824,0
45.856,0
45.888,0
45.92,0
45.952,-0.01
45.984,-0.01
46.016,-0.01
46.048,-0.01
46.08,-0.01
46.112,-0.01
46.144,-0.01
46.176,-0.01
46.208,-0.01
46.24,-0.01
46.272,-0.01
46.304,-0.01
46.336,0
46.368,0
46.4,0
46.432,0
46.464,0
46.496,0
46.528,0
46.56,0
46.592,0
46.624,0
46.656,0
46.688,0
46.72,0
46.752,0
46.784,0
46.816,0
46.848,0
46.88,0
46.912,0
46.944,0
46.976,0
47.008,0
47.04,0
47.072,0
47.104,0
47.136,0
47.168,0
47.2,0
47.232,0
47.264,0
47.296,0
47.328,0
47.36,-0.01
47.392,-0.01
47.424,-0.01
47.456,-0.01
47.488,-0.01
47.52,-0.01
47.552,-0.01
47.584,-0.01
47.616,-0.01
47.648,-0.01
47.68,-0.01
47.712,-0.01
47.744,-0.01
47.776,-0.01
47.808,-0.01
47.84,-0.01
47.872,-0.01
47.904,-0.01
47.936,-0.01
47.968,0
48.0,0
48.032000000000004,0
48.064,0
48.096000000000004,0
48.128,0
48.160000000000004,0
48.192,0
48.224000000000004,0
48.256,0
48.288000000000004,0
48.32,0
48.352000000000004,0
48.384,0
48.416000000000004,0
48.448,0
48.480000000000004,0
48.512,0
48.544000000000004,0
48.576,0
48.608000000000004,0
48.64,0
48.672000000000004,0
48.704,0
48.736000000000004,0
48.768,0
48.800000000000004,0
48.832,0
48.864000000000004,0
48.896,0
48.928000000000004,0
48.96,0
48.992000000000004,0
49.024,0
49.056000000000004,0
49.088,0
49.120000000000005,0
49.152,0
49.184,0
49.216,0
49.248,0
49.28,-0.01
49.312,-0.01
49.344,-0.01
49.376,-0.01
49.408,-0.01
49.44,-0.01
49.472,-0.01
49.504,-0.01
49.536,-0.01
49.568,-0.01
49.6,-0.01
49.632,-0.01
49.664,-0.01
49.696,-0.01
49.728,0
49.76,0
49.792,0
49.824,0
49.856,0
49.888,0
49.92,0
49.952,0
49.984,0
50.016,0
50.048,0
50.08,0
50.112,0
50.144,0
50.176,0
50.208,0
50.24,0
50.272,0
50.304,0
50.336,0
50.368,0
50.4,0
50.432,0
50.464,0
50.496,0
50.528,0
50.56,0
50.592,-0.01
50.624,-0.01
50.656,-0.01
50.688,-0.01
50.72,-0.01
50.752,-0.01
50.784,-0.01
50.816,-0.01
50.848,-0.01
50.88,-0.01
50.912,-0.01
50.944,-0.01
50.976,-0.01
51.008,-0.01
51.04,-0.01
51.072,-0.01
51.104,-0.01
51.136,-0.01
51.168,-0.01
51.2,-0.01
51.232,0
51.264,0
51.296,0
51.328,0
51.36,0
51.392,0
51.424,0
51.456,0
51.488,0
51.52,0
51.552,0
51.584,0
51.616,0
51.648,0
51.68,0
51.712,0
51.744,0
51.776,0
51.808,0
51.84,0
51.872,0
51.904,0
51.936,0
51.968,0
52.0,0
52.032000000000004,0
52.064,0
52.096000000000004,0
52.128,0
52.160000000000004,0
52.192,0
52.224000000000004,0
52.256,-0.01
52.288000000000004,-0.01
52.32,-0.01
52.352000000000004,-0.01
52.384,-0.01
52.416000000000004,-0.01
52.448,-0.01
52.480000000000004,-0.01
52.512,-0.01
52.544000000000004,-0.01
52.576,-0.01
52.608000000000004,-0.01
52.64,-0.01
52.672000000000004,-0.01
52.704,-0.01
52.736000000000004,-0.01
52.768,-0.01
52.800000000000004,-0.01
52.832,-0.01
52.864000000000004,0
52.896,0
52.928000000000004,0
52.96,0
52.992000000000004,0
53.024,0
53.056000000000004,0
53.088,0
53.120000000000005,0
53.152,0
53.184000000000005,0
53.216,0
53.248000000000005,0
53.28,0
53.312,0
53.344,0
53.376,0
53.408,0
53.44,0
53.472,0
53.504,0
53.536,0
53.568,0
53.6,0
53.632,0
53.664,-0.01
53.696,-0.01
53.728,-0.01
53.76,-0.01
53.792,-0.01
53.824,-0.01
53.856,-0.01
53.888,-0.01
53.92,-0.01
53.952,-0.01
53.984,-0.01
54.016,-0.01
54.048,-0.01
54.08,-0.01
54.112,-0.01
54.144,-0.01
54.176,-0.01
54.208,-0.01
54.24,-0.01
54.272,-0.01
54.304,-0.01
54.336,0
54.368,0
54.4,0
54.432,0
54.464,0
54.496,0
54.528,0
54.56,0
54.592,0
54.624,0
54.656,0
54.688,0
54.72,0
54.752,0
54.784,0
54.816,0
54.848,0
54.88,0
54.912,0
54.944,0
54.976,0
55.008,0
55.04,0
55.072,-0.01
55.104,-0.01
55.136,-0.01
55.168,-0.01
55.2,-0.01
55.232,-0.01
55.264,-0.01
55.296,-0.01
55.328,-0.01
55.36,-0.01
55.392,-0.01
55.424,-0.01
55.456,-0.01
55.488,-0.01
55.52,-0.01
55.552,-0.01
55.584,-0.01
55.616,-0.01
55.648,-0.01
55.68,-0.01
55.712,-0.01
55.744,-0.01
55.776,-0.01
55.808,0
55.84,0
55.872,0
55.904,0
55.936,0
55.968,0
56.0,0
56.032000000000004,0
56.064,0
56.096000000000004,0
56.128,0
56.160000000000004,0
56.192,0
56.224000000000004,0
56.256,0
56.288000000000004,0
56.32,0
56.352000000000004,0
56.384,0
56.416000000000004,-0.01
56.448,-0.01
56.480000000000004,-0.01
56.512,-0.01
56.544000000000004,-0.01
56.576,-0.01
56.608000000000004,-0.01
56.64,-0.01
56.672000000000004,-0.01
56.704,-0.01
56.736000000000004,-0.01
56.768,-0.01
56.800000000000004,-0.01
56.832,-0.01
56.864000000000004,-0.01
56.896,-0.01
56.928000000000004,-0.01
56.96,-0.01
56.992000000000004,-0.01
57.024,-0.01
57.056000000000004,-0.01
57.088,-0.01
